file_name;uiqm;uicm;uism;uiconm
2021_09_15_10_17_40_Front_fixed_twice_13-29-06.jpg;1.471900;0.107045;6.200500;1.092100
2021_09_15_10_17_40_Front_fixed_twice_13-29-20.jpg;1.076400;0.165356;4.557100;0.796140
2021_09_15_10_17_40_Front_fixed_twice_13-30-04.jpg;1.265600;0.208420;5.069100;0.959830
2021_09_15_10_17_40_Front_fixed_twice_13-31-02.jpg;1.184900;0.137158;5.145200;0.866010
2021_09_15_10_17_40_Front_fixed_twice_13-32-14.jpg;1.028100;0.248866;4.296900;0.764290
2021_09_15_10_17_40_Front_fixed_twice_13-33-26.jpg;1.073400;0.112800;4.623300;0.787830
2021_09_15_10_17_40_Front_fixed_twice_13-35-08.jpg;1.007600;0.121001;4.313100;0.741580
2021_09_15_10_17_40_Front_fixed_twice_13-37-11.jpg;0.940200;-0.051622;4.094000;0.687540
2021_09_15_10_17_40_Front_fixed_twice_13-47-19.jpg;1.287500;0.885087;4.506300;1.024800
2021_09_15_10_17_40_Front_fixed_twice_13-57-06.jpg;0.972580;0.032224;4.436800;0.693880
2021_09_15_10_17_40_Front_fixed_twice_14-04-13.jpg;1.207300;0.048988;4.780100;0.921350
2021_09_15_10_17_40_Front_fixed_twice_14-06-16.jpg;1.096000;-0.105941;4.680100;0.809410
2021_09_15_10_17_40_Front_fixed_twice_14-07-00.jpg;1.096600;-0.152337;4.659500;0.812190
2021_09_15_10_17_40_Front_fixed_twice_14-08-12.jpg;1.290800;-0.143854;5.369100;0.965250
2021_09_15_10_17_40_Front_fixed_twice_14-09-24.jpg;0.993940;-0.035380;4.729600;0.693520
2021_09_15_10_17_40_Front_fixed_twice_14-12-25.jpg;1.120800;0.126572;4.945700;0.812710
2021_09_15_10_17_40_Front_fixed_twice_14-14-07.jpg;1.432800;0.139740;4.950100;1.152500
2021_09_15_10_17_40_Front_fixed_twice_14-15-19.jpg;1.166800;0.802590;4.984600;0.854360
2021_09_15_10_17_40_Front_fixed_twice_14-16-24.jpg;1.351100;0.419588;5.238900;1.037400
2021_09_15_10_17_40_Front_fixed_twice_14-18-06.jpg;1.132400;0.440696;5.012100;0.817420
2021_09_15_10_17_40_Front_fixed_twice_14-19-11.jpg;1.309900;0.051513;5.469500;0.976290
2021_09_15_10_17_40_Front_fixed_twice_14-22-05.jpg;1.113700;-0.034395;5.205300;0.784770
2021_09_15_10_17_40_Front_fixed_twice_14-23-17.jpg;1.286000;0.353911;5.773000;0.922760
2021_09_15_10_17_40_Front_fixed_twice_14-25-27.jpg;1.399500;0.361971;6.173900;1.013300
2021_09_15_10_17_40_Front_fixed_twice_14-27-16.jpg;1.454200;0.353237;6.933700;1.010300
2021_09_15_10_17_40_Front_fixed_twice_14-29-05.jpg;1.223300;0.370416;5.558300;0.871950
2021_09_15_10_17_40_Front_fixed_twice_14-31-01.jpg;1.315200;0.272423;5.612300;0.968540
2021_09_15_10_17_40_Front_fixed_twice_14-32-06.jpg;1.216500;0.374128;5.644100;0.857420
2021_09_15_10_17_40_Front_fixed_twice_14-34-16.jpg;1.116300;0.243071;5.346400;0.773790
2021_09_15_10_17_40_Front_fixed_twice_14-35-07.jpg;1.152500;0.254853;5.251900;0.820950
2021_09_15_10_17_40_Front_fixed_twice_14-37-17.jpg;1.131300;0.119014;5.063000;0.814550
2021_09_15_10_17_40_Front_fixed_twice_14-37-24.jpg;0.935230;0.159712;4.400800;0.655120
2021_09_15_10_17_40_Front_fixed_twice_14-39-06.jpg;1.162000;0.143904;5.810000;0.786180
2021_09_15_10_17_40_Front_fixed_twice_14-40-18.jpg;0.780890;0.231534;3.752600;0.539770
2021_09_15_10_17_40_Front_fixed_twice_14-42-14.jpg;0.690200;0.281111;3.218800;0.484580
2021_09_15_10_17_40_Front_fixed_twice_14-43-19.jpg;0.671290;0.301649;3.123300;0.471690
2021_09_15_10_17_40_Front_fixed_twice_14-44-17.jpg;0.635710;0.372856;3.120000;0.432590
2021_09_15_10_17_40_Front_fixed_twice_14-45-29.jpg;0.619160;0.427515;2.974700;0.426120
2021_09_15_10_17_40_Front_fixed_twice_14-46-20.jpg;0.586840;0.482865;3.061400;0.383280
2021_09_15_10_17_40_Front_fixed_twice_14-47-04.jpg;0.588990;0.445691;3.029700;0.388530
2021_09_15_10_17_40_Front_fixed_twice_14-47-18.jpg;0.592570;0.453999;3.086600;0.387670
2021_09_15_10_17_40_Front_fixed_twice_14-48-02.jpg;0.562320;0.463459;3.194600;0.345680
2021_09_15_10_17_40_Front_fixed_twice_14-48-16.jpg;0.576420;0.517920;3.216000;0.358870
2021_09_15_10_17_40_Front_fixed_twice_14-49-14.jpg;0.588850;0.419097;3.440500;0.354660
2021_09_15_10_17_40_Front_fixed_twice_14-50-19.jpg;0.636390;0.465154;4.754200;0.297630
2021_09_15_10_17_40_Front_fixed_twice_14-51-03.jpg;0.613240;0.509923;4.454700;0.296770
2021_09_15_10_17_40_Front_fixed_twice_14-51-17.jpg;0.636480;0.443786;4.810200;0.293280
2021_09_15_10_17_40_Front_fixed_twice_14-52-01.jpg;0.640440;0.341971;5.061400;0.277640
2021_09_15_10_17_40_Front_fixed_twice_14-52-15.jpg;0.658350;0.447570;5.462600;0.263200
2021_09_15_10_17_40_Front_fixed_twice_14-52-29.jpg;0.629110;0.134883;5.280600;0.248820
2021_09_15_10_17_40_Front_fixed_twice_14-58-03.jpg;0.460740;-0.642546;2.629300;0.290330
2021_09_15_10_17_40_Front_fixed_twice_14-58-10.jpg;0.474100;-0.661226;2.722900;0.297320
2021_09_15_10_17_40_Front_fixed_twice_14-59-08.jpg;0.568760;-0.418040;4.531600;0.249230
2021_09_15_10_17_40_Front_fixed_twice_15-00-20.jpg;0.505480;-0.492012;3.382800;0.275690
2021_09_15_10_17_40_Front_fixed_twice_15-02-02.jpg;0.514410;-0.617008;3.677400;0.262090
2021_09_15_10_17_40_Front_fixed_twice_15-03-07.jpg;0.504390;-0.565073;3.254800;0.285660
2021_09_15_10_17_40_Front_fixed_twice_15-04-05.jpg;0.542750;-0.449896;3.775800;0.283550
2021_09_15_10_17_40_Front_fixed_twice_15-05-10.jpg;0.485800;-0.446621;2.931800;0.291130
2021_09_15_10_17_40_Front_fixed_twice_15-06-08.jpg;0.536910;-0.436109;3.876200;0.268780
2021_09_15_10_17_40_Front_fixed_twice_15-07-06.jpg;0.530500;-0.455590;3.734000;0.273680
2021_09_15_10_17_40_Front_fixed_twice_15-08-04.jpg;0.516010;-0.405052;3.410600;0.284200
2021_09_15_10_17_40_Front_fixed_twice_15-09-02.jpg;0.473100;-0.423262;3.047400;0.267540
2021_09_15_10_17_40_Front_fixed_twice_15-10-00.jpg;0.498110;-0.127700;3.111600;0.287180
2021_09_15_10_17_40_Front_fixed_twice_15-10-28.jpg;0.476990;-0.242082;2.096500;0.348900
2021_09_15_10_17_40_Front_fixed_twice_15-12-03.jpg;0.456310;-0.330841;2.541000;0.290330
2021_09_15_10_17_40_Front_fixed_twice_15-13-01.jpg;0.473520;-0.474752;2.107100;0.346070
2021_09_15_10_17_40_Front_fixed_twice_15-14-06.jpg;0.572820;-0.479760;2.243300;0.443150
2021_09_15_10_17_40_Front_fixed_twice_15-16-02.jpg;0.480320;-0.342296;2.645400;0.307980
2021_09_15_10_17_40_Front_fixed_twice_15-17-28.jpg;0.475910;-0.161118;2.682400;0.298690
2021_09_15_10_17_40_Front_fixed_twice_15-19-03.jpg;0.482040;-0.209681;2.680000;0.305950
2021_09_15_10_17_40_Front_fixed_twice_15-20-08.jpg;0.498180;-0.198591;2.165200;0.365990
2021_09_15_10_17_40_Front_fixed_twice_15-21-06.jpg;0.489640;-0.213040;2.781700;0.305870
2021_09_15_10_17_40_Front_fixed_twice_15-22-11.jpg;0.499990;-0.139010;2.383800;0.349440
2021_09_15_10_17_40_Front_fixed_twice_15-23-16.jpg;0.545080;-0.172236;3.903600;0.273340
2021_09_15_10_17_40_Front_fixed_twice_15-24-21.jpg;0.510290;-0.068241;3.241400;0.289290
2021_09_15_10_17_40_Front_fixed_twice_15-25-26.jpg;0.506560;0.029426;3.066200;0.298910
2021_09_15_10_17_40_Front_fixed_twice_15-26-24.jpg;0.531930;0.143779;3.710800;0.272440
2021_09_15_10_17_40_Front_fixed_twice_15-27-22.jpg;0.489820;0.160200;2.815300;0.300340
2021_09_15_10_17_40_Front_fixed_twice_15-29-04.jpg;0.483430;0.228714;2.899300;0.285910
2021_09_15_10_17_40_Front_fixed_twice_15-30-09.jpg;0.474380;0.148717;2.586500;0.302500
2021_09_15_10_17_40_Front_fixed_twice_15-31-21.jpg;0.702150;0.401467;1.785700;0.615030
2021_09_15_10_17_40_Front_fixed_twice_15-32-19.jpg;0.651720;0.274701;1.708300;0.567430
2021_09_15_10_17_40_Front_fixed_twice_15-33-17.jpg;0.576200;0.368584;1.994700;0.460680
2021_09_15_10_17_40_Front_fixed_twice_15-34-15.jpg;0.565470;0.388484;2.156600;0.435450
2021_09_15_10_17_40_Front_fixed_twice_15-35-20.jpg;0.578790;0.505409;2.290100;0.438020
2021_09_15_10_17_40_Front_fixed_twice_15-36-18.jpg;0.686210;0.588064;2.650900;0.524710
2021_09_15_10_17_40_Front_fixed_twice_15-37-16.jpg;0.839350;0.608912;2.938300;0.667800
2021_09_15_10_17_40_Front_fixed_twice_15-38-14.jpg;0.885890;0.632326;3.184000;0.698080
2021_09_15_10_17_40_Front_fixed_twice_15-39-12.jpg;0.811340;0.607233;3.066700;0.626660
2021_09_15_10_17_40_Front_fixed_twice_15-40-10.jpg;0.788110;0.718325;3.015800;0.604670
2021_09_15_10_17_40_Front_fixed_twice_15-41-08.jpg;0.675990;0.808073;2.809100;0.498770
2021_09_15_10_17_40_Front_fixed_twice_15-42-06.jpg;0.688680;0.812691;2.776900;0.515230
2021_09_15_10_17_40_Front_fixed_twice_15-43-04.jpg;0.709600;0.890730;2.972500;0.521270
2021_09_15_10_17_40_Front_fixed_twice_15-44-02.jpg;0.637030;0.885916;2.788000;0.457400
2021_09_15_10_17_40_Front_fixed_twice_15-45-00.jpg;0.612740;0.894848;2.831300;0.427270
2021_09_15_10_17_40_Front_fixed_twice_15-45-21.jpg;0.662350;0.834427;2.740300;0.489370
2021_09_15_10_17_40_Front_fixed_twice_15-46-19.jpg;0.605440;0.804489;2.695600;0.431230
2021_09_15_10_17_40_Front_fixed_twice_15-47-10.jpg;0.580380;0.717043;2.779900;0.397630
2021_09_15_10_17_40_Front_fixed_twice_15-47-17.jpg;0.653690;0.791583;2.805200;0.474900
2021_09_15_10_17_40_Front_fixed_twice_15-48-01.jpg;0.615870;0.761953;2.654400;0.446340
2021_09_15_10_17_40_Front_fixed_twice_15-48-22.jpg;0.589230;0.791806;2.737100;0.410240
2021_09_15_10_17_40_Front_fixed_twice_15-49-20.jpg;0.576760;0.690693;2.838600;0.389040
2021_09_15_10_17_40_Front_fixed_twice_15-50-18.jpg;0.585990;0.737103;2.863600;0.396680
2021_09_15_10_17_40_Front_fixed_twice_15-51-16.jpg;0.568760;0.651683;2.931000;0.373000
2021_09_15_10_17_40_Front_fixed_twice_15-52-21.jpg;0.600300;0.594209;2.915500;0.409120
2021_09_15_10_17_40_Front_fixed_twice_15-53-26.jpg;0.573390;0.648040;2.982800;0.373800
2021_09_15_10_17_40_Front_fixed_twice_15-55-08.jpg;0.634300;0.586203;2.817800;0.454340
2021_09_15_10_17_40_Front_fixed_twice_15-56-13.jpg;0.630510;0.426990;2.829900;0.450460
2021_09_15_10_17_40_Front_fixed_twice_15-57-18.jpg;0.867170;0.501615;3.529200;0.650180
2021_09_15_10_17_40_Front_fixed_twice_15-58-16.jpg;0.858050;0.539524;3.322800;0.656990
2021_09_15_10_17_40_Front_fixed_twice_15-59-14.jpg;0.839900;0.578759;3.481100;0.623810
2021_09_15_10_17_40_Front_fixed_twice_16-00-19.jpg;0.756370;0.552697;3.223400;0.554210
2021_09_15_10_17_40_Front_fixed_twice_16-01-17.jpg;0.660610;0.834850;3.339400;0.437990
2021_09_15_10_17_40_Front_fixed_twice_16-02-15.jpg;0.694880;1.132280;3.460400;0.463010
2021_09_15_10_17_40_Front_fixed_twice_16-03-13.jpg;0.760720;1.079040;3.488900;0.532880
2021_09_15_10_17_40_Front_fixed_twice_16-04-11.jpg;0.697010;0.992192;3.316500;0.478330
2021_09_15_10_17_40_Front_fixed_twice_16-05-09.jpg;0.697180;1.122170;3.579700;0.455740
2021_09_15_10_17_40_Front_fixed_twice_16-06-07.jpg;0.704230;1.059930;3.421000;0.477040
2021_09_15_10_17_40_Front_fixed_twice_16-07-05.jpg;0.752540;1.036010;3.444900;0.527920
2021_09_15_10_17_40_Front_fixed_twice_16-08-03.jpg;0.804890;1.064140;3.542900;0.576700
2021_09_15_10_17_40_Front_fixed_twice_16-09-01.jpg;0.824930;1.012430;3.601000;0.594160
2021_09_15_10_17_40_Front_fixed_twice_16-09-29.jpg;0.824010;1.010090;3.645500;0.589500
2021_09_15_10_17_40_Front_fixed_twice_16-10-27.jpg;0.958410;1.071390;3.962200;0.709420
2021_09_15_10_17_40_Front_fixed_twice_16-12-02.jpg;0.800190;0.871244;3.652500;0.564040
2021_09_15_10_17_40_Front_fixed_twice_16-13-00.jpg;0.769400;1.018130;3.514200;0.540730
2021_09_15_10_17_40_Front_fixed_twice_16-13-28.jpg;0.765200;1.184180;3.650500;0.523580
2021_09_15_10_17_40_Front_fixed_twice_16-14-26.jpg;0.750370;1.219980;3.396800;0.528080
2021_09_15_10_17_40_Front_fixed_twice_16-15-24.jpg;0.772730;1.227660;3.297600;0.560600
2021_09_15_10_17_40_Front_fixed_twice_16-16-22.jpg;0.874130;1.253780;3.358700;0.665920
2021_09_15_10_17_40_Front_fixed_twice_16-18-11.jpg;0.724930;1.329180;3.145700;0.520230
2021_09_15_10_17_40_Front_fixed_twice_16-20-00.jpg;0.610980;1.268960;2.949800;0.412610
2021_09_15_10_17_40_Front_fixed_twice_16-21-19.jpg;0.604710;1.002570;2.851400;0.416010
2021_09_15_10_17_40_Front_fixed_twice_16-23-01.jpg;0.592470;1.151130;2.813500;0.404620
2021_09_15_10_17_40_Front_fixed_twice_16-24-13.jpg;0.622770;1.208440;2.631400;0.452240
2021_09_15_10_17_40_Front_fixed_twice_16-25-18.jpg;0.551290;1.155660;2.823700;0.358840
2021_09_15_10_17_40_Front_fixed_twice_16-26-23.jpg;0.566550;1.209250;2.527300;0.399540
2021_09_15_10_17_40_Front_fixed_twice_16-28-05.jpg;0.540740;1.067610;2.721100;0.356500
2021_09_15_10_17_40_Front_fixed_twice_16-29-17.jpg;0.558190;0.949944;2.926700;0.359470
2021_09_15_10_17_40_Front_fixed_twice_16-30-22.jpg;0.558070;1.006150;2.357300;0.405930
2021_09_15_10_17_40_Front_fixed_twice_16-32-04.jpg;0.589590;0.900749;2.528200;0.427020
2021_09_15_10_17_40_Front_fixed_twice_16-33-09.jpg;0.545180;0.930125;2.272600;0.399470
2021_09_15_10_17_40_Front_fixed_twice_16-35-19.jpg;0.612220;0.822869;2.604100;0.446050
2021_09_15_10_17_40_Front_fixed_twice_16-37-01.jpg;0.725780;0.851039;3.173100;0.522650
2021_09_15_10_17_40_Front_fixed_twice_16-39-04.jpg;0.818230;0.767962;3.654300;0.584380
2021_09_15_10_17_40_Front_fixed_twice_16-41-00.jpg;1.085100;0.499772;3.921500;0.855480
2021_09_15_10_17_40_Front_fixed_twice_16-42-12.jpg;0.945530;0.609865;3.776000;0.714400
2021_09_15_10_17_40_Front_fixed_twice_16-44-08.jpg;1.117000;0.674551;3.956900;0.885970
2021_09_15_10_17_40_Front_fixed_twice_16-46-04.jpg;0.946810;0.686399;3.423800;0.744280
2021_09_15_10_17_40_Front_fixed_twice_16-47-23.jpg;1.027300;0.611922;3.465800;0.829170
2021_09_15_10_17_40_Front_fixed_twice_16-49-12.jpg;0.999790;0.608068;3.585200;0.789340
2021_09_15_10_17_40_Front_fixed_twice_16-51-29.jpg;0.878990;0.471344;3.361700;0.677150
2021_09_15_10_17_40_Front_fixed_twice_16-53-11.jpg;1.334800;0.371650;5.730200;0.979400
2021_09_15_10_17_40_Front_fixed_twice_16-55-14.jpg;1.029000;0.630683;4.332100;0.759370
2021_09_15_10_17_40_Front_fixed_twice_16-56-26.jpg;1.201900;0.503283;4.593500;0.927240
2021_09_15_10_17_40_Front_fixed_twice_16-58-15.jpg;1.148500;0.477047;4.490800;0.877790
2021_09_15_10_17_40_Front_fixed_twice_16-59-20.jpg;1.049600;0.492736;4.551000;0.764810
2021_09_15_10_17_40_Front_fixed_twice_17-01-02.jpg;1.007200;0.559639;4.100400;0.755220
2021_09_15_10_17_40_Front_fixed_twice_17-04-03.jpg;0.854970;0.788712;3.578000;0.630590
2021_09_15_10_17_40_Front_fixed_twice_17-05-08.jpg;0.811170;0.951352;3.640300;0.576390
2021_09_15_10_17_40_Front_fixed_twice_17-06-20.jpg;0.757970;1.149630;3.296600;0.545210
2021_09_15_10_17_40_Front_fixed_twice_17-09-21.jpg;0.703410;1.240830;2.977300;0.511360
2021_09_15_10_17_40_Front_fixed_twice_17-11-10.jpg;0.648720;1.164350;3.048000;0.446490
2021_09_15_10_17_40_Front_fixed_twice_17-13-13.jpg;0.969540;0.566007;3.915600;0.729390
2021_09_15_10_17_40_Front_fixed_twice_17-24-12.jpg;1.243900;0.566225;4.851500;0.951230
2021_09_15_10_17_40_Front_fixed_twice_18-02-20.jpg;0.874090;1.274220;3.489200;0.654940
2021_09_15_10_17_40_Front_fixed_twice_18-10-04.jpg;1.116700;0.555985;4.462600;0.844730
2021_09_15_10_17_40_Front_fixed_twice_18-15-08.jpg;1.174100;0.858017;4.585200;0.894820
2021_09_15_10_17_40_Front_fixed_twice_18-59-11.jpg;0.821050;0.196969;2.711700;0.669820
2021_09_15_10_17_40_Front_fixed_twice_19-00-16.jpg;0.775250;0.445096;3.180500;0.579200
2021_09_15_10_17_40_Front_fixed_twice_19-01-14.jpg;0.834180;0.562730;3.715200;0.598360
2021_09_15_10_17_40_Front_fixed_twice_19-03-03.jpg;0.839140;0.616107;3.480000;0.622780
2021_09_15_10_17_40_Front_fixed_twice_19-05-20.jpg;0.913480;0.634053;4.002200;0.660570
2021_09_15_10_17_40_Front_fixed_twice_19-07-16.jpg;1.390300;0.746530;6.038300;1.011500
2021_09_15_10_17_40_Front_fixed_twice_19-09-05.jpg;1.116000;0.898273;4.777800;0.815330
2021_09_15_10_17_40_Front_fixed_twice_19-10-03.jpg;1.353900;0.940735;5.327200;1.029000
2021_09_15_10_17_40_Front_fixed_twice_19-11-08.jpg;1.143400;1.265650;4.986400;0.825050
2021_09_15_10_17_40_Front_fixed_twice_19-12-13.jpg;1.050800;1.271210;4.808000;0.738700
2021_09_15_10_17_40_Front_fixed_twice_19-13-18.jpg;1.190800;1.240520;5.008500;0.875060
2021_09_15_10_17_40_Front_fixed_twice_19-15-00.jpg;1.125200;1.361320;4.830100;0.817360
2021_09_15_10_17_40_Front_fixed_twice_19-18-08.jpg;1.183700;1.508000;5.059800;0.860960
2021_09_15_10_17_40_Front_fixed_twice_19-18-29.jpg;1.188400;1.424150;4.906900;0.879420
2021_09_15_10_17_40_Front_fixed_twice_19-20-04.jpg;1.312600;1.400740;5.375800;0.976290
2021_09_15_10_17_40_Front_fixed_twice_19-21-09.jpg;1.139700;1.422740;4.733600;0.840600
2021_09_15_10_17_40_Front_fixed_twice_19-22-07.jpg;1.152300;1.523570;5.015900;0.830270
2021_09_15_10_17_40_Front_fixed_twice_19-25-22.jpg;1.054900;1.464430;4.626300;0.756700
2021_09_15_10_17_40_Front_fixed_twice_19-26-20.jpg;1.198800;1.315790;5.054900;0.879400
2021_09_15_10_17_40_Front_fixed_twice_19-27-18.jpg;1.358900;1.358610;5.721400;0.998550
2021_09_15_10_17_40_Front_fixed_twice_19-28-16.jpg;1.254200;1.395230;4.877200;0.953800
2021_09_15_10_17_40_Front_fixed_twice_19-29-14.jpg;1.252600;1.332210;4.982900;0.943820
2021_09_15_10_17_40_Front_fixed_twice_19-30-19.jpg;1.054900;1.382600;4.685500;0.752460
2021_09_15_10_17_40_Front_fixed_twice_19-31-24.jpg;1.292500;1.720480;5.211700;0.965430
2021_09_15_10_17_40_Front_fixed_twice_19-33-13.jpg;1.436600;1.402460;5.489500;1.102200
2021_09_15_10_17_40_Front_fixed_twice_19-34-25.jpg;1.244100;1.357040;4.715600;0.956450
2021_09_15_10_17_40_Front_fixed_twice_19-36-00.jpg;1.341900;1.466860;4.876100;1.049000
2021_09_15_10_17_40_Front_fixed_twice_19-38-24.jpg;1.243100;1.128790;4.558000;0.970260
2021_09_15_10_17_40_Front_fixed_twice_19-42-02.jpg;1.250100;1.264790;4.649900;0.969220
2021_09_15_10_17_40_Front_fixed_twice_19-42-16.jpg;1.621300;1.345970;7.190600;1.163500
2021_09_15_10_17_40_Front_fixed_twice_19-43-07.jpg;1.191100;1.195810;4.546100;0.913900
2021_09_15_10_17_40_Front_fixed_twice_19-43-28.jpg;1.145300;1.204880;4.434100;0.873200
2021_09_15_10_17_40_Front_fixed_twice_19-45-03.jpg;1.404900;1.353410;4.975200;1.110400
2021_09_15_10_17_40_Front_fixed_twice_19-45-24.jpg;1.250400;1.428070;4.650600;0.968110
2021_09_15_10_17_40_Front_fixed_twice_19-47-06.jpg;1.277700;1.226720;4.573900;1.005800
2021_09_15_10_17_40_Front_fixed_twice_19-48-11.jpg;1.512600;1.221120;5.482400;1.187000
2021_09_15_10_17_40_Front_fixed_twice_19-49-23.jpg;1.284600;1.191180;4.610200;1.010700
2021_09_15_10_17_40_Front_fixed_twice_19-50-28.jpg;1.392700;1.246560;5.230600;1.076900
2021_09_15_10_17_40_Front_fixed_twice_19-56-16.jpg;1.259000;1.309080;4.419300;0.997620
2021_09_15_10_17_40_Front_fixed_twice_20-00-22.jpg;1.202900;2.164630;5.370300;0.851060
2021_09_15_10_17_40_Front_fixed_twice_20-01-20.jpg;1.231600;2.199320;5.576900;0.865040
2021_09_15_10_17_40_Front_fixed_twice_20-03-09.jpg;1.253900;1.884370;5.270800;0.917190
2021_09_15_10_17_40_Front_fixed_twice_20-04-28.jpg;1.204300;1.927410;5.396700;0.852320
2021_09_15_10_17_40_Front_fixed_twice_20-10-02.jpg;1.225200;2.200880;5.585900;0.857280
2021_09_15_10_17_40_Front_fixed_twice_20-10-16.jpg;1.133800;2.344390;5.607300;0.754820
2021_09_15_10_17_40_Front_fixed_twice_20-11-28.jpg;1.123500;2.231690;5.321000;0.768090
2021_09_15_10_17_40_Front_fixed_twice_20-17-16.jpg;1.296400;1.276270;6.185800;0.892770
2021_09_15_10_17_40_Front_fixed_twice_20-25-21.jpg;1.116100;0.990783;4.945900;0.800750
2021_09_15_10_17_40_Front_fixed_twice_20-28-01.jpg;1.207100;0.993697;5.014900;0.894310
2021_09_15_10_17_40_Front_fixed_twice_20-29-20.jpg;1.249000;1.119110;5.055500;0.935640
2021_09_15_10_17_40_Front_fixed_twice_20-32-21.jpg;1.385900;1.133620;5.483200;1.049500
2021_09_15_10_17_40_Front_fixed_twice_20-38-02.jpg;1.306300;1.505440;5.161500;0.986300
2021_09_15_10_17_40_Front_fixed_twice_20-47-26.jpg;1.370200;1.636310;5.801800;1.002100
2021_09_15_10_17_40_Front_fixed_twice_20-49-29.jpg;1.272400;2.002780;5.585100;0.910450
2021_09_15_10_17_40_Front_fixed_twice_20-53-21.jpg;1.452200;2.044130;5.725800;1.094500
2021_09_15_10_17_40_Front_fixed_twice_20-54-26.jpg;1.358100;1.396090;5.722900;0.997300
2021_09_15_10_17_40_Front_fixed_twice_21-00-07.jpg;1.527400;1.074320;6.452700;1.124200
2021_09_15_10_17_40_Front_fixed_twice_21-01-19.jpg;1.388700;1.232380;6.169400;0.995030
2021_09_15_10_17_40_Front_fixed_twice_21-03-22.jpg;1.437800;1.036060;6.386400;1.032300
2021_09_15_10_17_40_Front_fixed_twice_21-46-13.jpg;0.599150;0.032916;2.952400;0.409250
2021_09_15_10_17_40_Front_fixed_twice_21-50-12.jpg;0.943600;0.443249;4.371700;0.664400
2021_09_15_10_17_40_Front_fixed_twice_21-52-29.jpg;1.158700;-0.135905;5.457400;0.813910
2021_09_15_10_17_40_Front_fixed_twice_21-53-20.jpg;1.192500;-0.039831;5.468100;0.849050
2021_09_15_10_17_40_Front_fixed_twice_21-56-14.jpg;1.104600;-0.435547;4.636800;0.824970
2021_09_15_10_17_40_Front_fixed_twice_21-57-19.jpg;1.148500;-0.582893;4.645200;0.873320
2021_09_15_10_17_40_Front_fixed_twice_22-03-00.jpg;1.314300;1.081600;5.315500;0.985680
2021_09_15_10_17_40_Front_fixed_twice_22-04-05.jpg;1.296600;1.196540;5.267200;0.969440
2021_09_15_10_17_40_Front_fixed_twice_22-05-10.jpg;0.967850;0.256630;4.223800;0.704540
2021_09_15_10_17_40_Front_fixed_twice_22-13-08.jpg;1.319800;0.356034;5.446100;0.986540
2021_09_15_10_17_40_Front_fixed_twice_22-14-13.jpg;1.397200;0.263621;5.567100;1.061700
2021_09_15_10_17_40_Front_fixed_twice_22-17-21.jpg;1.341400;0.053715;5.418500;1.014800
2021_09_15_10_17_40_Front_fixed_twice_22-20-08.jpg;1.398200;0.364798;5.244200;1.088700
2021_09_15_10_17_40_Front_fixed_twice_22-24-28.jpg;1.306500;0.953433;5.271300;0.981800
2021_09_15_10_17_40_Front_fixed_twice_22-28-20.jpg;1.404100;0.608756;5.744800;1.051800
2021_09_15_10_17_40_Front_fixed_twice_22-31-07.jpg;1.303200;0.097840;5.261900;0.985780
2021_09_15_10_17_40_Front_fixed_twice_23-13-07.jpg;0.393200;1.556630;2.047200;0.247410
2021_09_15_10_17_40_Front_fixed_twice_23-15-10.jpg;0.446960;2.531740;2.473000;0.263170
2021_09_15_10_17_40_Front_fixed_twice_28-24-15.jpg;0.441500;-0.367677;2.063000;0.313960
2021_09_15_10_17_40_Front_fixed_twice_28-27-09.jpg;0.434920;-0.619394;2.506300;0.272150
2021_09_15_10_17_40_Front_fixed_twice_28-31-15.jpg;0.509770;-1.082990;3.946100;0.238510
2021_09_15_10_17_40_Front_fixed_twice_28-35-28.jpg;0.502510;-1.079580;3.802100;0.242460
2021_09_15_10_17_40_Front_fixed_twice_28-41-09.jpg;0.423720;-0.673006;1.520700;0.341760
2021_09_15_10_17_40_Front_fixed_twice_28-47-25.jpg;0.866500;0.118348;3.454600;0.658640
2021_09_15_10_17_40_Front_fixed_twice_28-51-17.jpg;0.977670;0.249583;4.258700;0.712410
2021_09_15_10_17_40_Front_fixed_twice_28-56-00.jpg;1.049000;0.176482;4.187700;0.796690
2021_09_15_10_17_40_Front_fixed_twice_29-15-25.jpg;0.831880;0.211530;4.119100;0.565260
2021_09_15_10_17_40_Front_fixed_twice_29-18-12.jpg;0.902470;0.328244;4.185000;0.635880
2021_09_15_10_17_40_Front_fixed_twice_29-26-24.jpg;0.958070;0.169881;3.972700;0.715290
2021_09_15_10_17_40_Front_fixed_twice_29-40-17.jpg;1.015400;0.277588;4.926000;0.698240
2021_09_15_10_17_40_Front_fixed_twice_29-50-04.jpg;1.250400;0.689145;5.705400;0.886900
2021_09_15_10_17_40_Front_fixed_twice_29-51-23.jpg;1.345300;0.511710;5.872300;0.977920
2021_09_15_10_17_40_Front_fixed_twice_29-53-19.jpg;0.987840;0.591294;4.736000;0.681400
2021_09_15_10_17_40_Front_fixed_twice_30-01-24.jpg;1.134400;0.162948;4.294000;0.881150
2021_09_15_10_17_40_Front_fixed_twice_30-10-27.jpg;1.077300;0.203340;4.719000;0.783460
2021_09_15_10_17_40_Front_fixed_twice_30-12-09.jpg;0.923440;0.164512;3.868800;0.686160
2021_09_15_10_17_40_Front_fixed_twice_30-13-28.jpg;0.738340;0.415554;3.500900;0.512710
